%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
60.0, 16908.267665894946, 52706.195736669986, -48625.61656542022, -41718.16756941886, -48391.70555969543, -28753.887564407298, -43455.41220371869, -55541.648631292424, -40343.088250528366, -47446.87496982515, -92724.44608502938, -20976.463970716475, -47973.52677268109, -44101.15410103251, -59301.90495275318, -84877.32975212691, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615764172E9, 0.0, 2024-09-27 16:06:01.576
62.0, 16883.256063849458, 52587.88795326805, -48734.98365104004, -41743.46974414227, -48438.934795729496, -28758.9390586542, -43467.191573046635, -55546.99069821724, -40336.449782425145, -47444.30451921279, -92730.6375182435, -20977.000412583402, -47993.330418268495, -44075.87427805356, -59232.301620519356, -84863.44931882016, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576429E9, 0.0, 2024-09-27 16:06:01.576
64.0, 16900.556314057867, 52676.065585144235, -48644.950824374064, -41724.53781658862, -48401.56267900022, -28766.31513432445, -43451.947683328115, -55542.74386677073, -40340.83072433838, -47443.96924304596, -92740.2934718482, -20984.018860342367, -47983.24978151915, -44102.159929533, -59316.00890350448, -84876.18981315968, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576442E9, 0.0, 2024-09-27 16:06:01.576
66.0, 16890.140401141693, 52571.347662371125, -48740.14690400921, -41725.186017177824, -48438.26424339584, -28751.7865004285, -43463.637645678245, -55561.89931176893, -40340.02606153799, -47437.53194064283, -92737.16422762445, -20996.73700293744, -48009.37897078741, -44093.73332187335, -59246.22675731502, -84877.82149050492, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 15.5, 32.0, 3.5, 64.0, 0.0, 0.0, 0.0, 1.7274711615764558E9, 0.0, 2024-09-27 16:06:01.576
68.0, 16925.00912249197, 52666.968425150924, -48640.34636501627, -41700.06265641006, -48384.553001469736, -28744.142203824784, -43463.92821835616, -55555.059677965604, -40345.256369740535, -47450.60771114918, -92753.14572490999, -20988.422154000065, -47968.2741127341, -44089.955877060405, -59341.713409628086, -84874.87106023682, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615764682E9, 0.0, 2024-09-27 16:06:01.576
70.0, 16912.268628152447, 52611.469043668396, -48714.97883975254, -41732.36092714798, -48439.31477538524, -28769.511433781558, -43479.88736389725, -55559.77589604568, -40343.20000925064, -47447.0984872697, -92708.71045693285, -20993.16072382459, -47990.24587753366, -44093.44274919543, -59199.69042535906, -84870.87009797932, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615764804E9, 0.0, 2024-09-27 16:06:01.576
72.0, 16929.010084749472, 52629.931584588485, -48663.614530994244, -41709.13746465892, -48398.925173154494, -28752.88173590681, -43459.770793887474, -55560.178227445875, -40322.43523865166, -47453.64754839511, -92763.4498791039, -20996.401726770608, -47994.06802583552, -44108.39606623603, -59315.09248198182, -84892.46188312315, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615764961E9, 0.0, 2024-09-27 16:06:01.576
74.0, 16912.089814196803, 52614.37477044759, -48706.73104604853, -41738.28413942864, -48417.20890011894, -28767.343314569393, -43491.107939613816, -55566.30260542662, -40338.55084640394, -47452.28409198333, -92699.4791864728, -20991.931377879548, -47988.68125542179, -44097.73428413085, -59216.18601276708, -84867.96437120014, -0.008, 0.99, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576508E9, 0.0, 2024-09-27 16:06:01.576
76.0, 16912.849773508286, 52615.4700059259, -48672.845801454285, -41715.194787406304, -48377.266332777304, -28777.759227485567, -43483.41893952119, -55576.42794566488, -40335.93569230267, -47453.73695537293, -92772.5470390972, -21004.11307860769, -47989.9776566002, -44102.606964422106, -59319.51812738397, -84893.95945000165, 0.002, 0.988, 0.234, 192.0, 0.0, 8.0, 15.0, 112.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711615765195E9, 0.0, 2024-09-27 16:06:01.576
78.0, 16909.295846139892, 52661.22402682591, -48681.69709225859, -41721.38622062042, -48445.8861882551, -28768.93028842572, -43513.43733232467, -55583.91578005741, -40362.46721297112, -47458.47552519745, -92694.04771257016, -21005.007148385903, -47995.6773514363, -44106.27265051278, -59198.86341081422, -84881.15190042877, 0.002, 0.988, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576532E9, 0.0, 2024-09-27 16:06:01.576
80.0, 16934.30744818538, 52608.63037212258, -48681.652388769675, -41692.261897595155, -48384.08361483617, -28767.656238991767, -43480.44615750863, -55580.160686988915, -40325.51977938649, -47446.96437680297, -92773.75403329778, -20999.35215703871, -48008.23903182019, -44087.92186831497, -59289.7456037695, -84882.51535684054, 0.002, 0.988, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576544E9, 0.0, 2024-09-27 16:06:01.576
82.0, 16925.903192270183, 52670.678814730505, -48671.30353108687, -41703.84010122301, -48413.61026926163, -28765.845747690888, -43497.85816643932, -55573.388108418956, -40346.91039883022, -47430.088809739216, -92682.40245370894, -20983.504770219897, -47971.58217091348, -44078.78000483275, -59198.9751695365, -84849.56888551342, 0.002, 0.988, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615765564E9, 0.0, 2024-09-27 16:06:01.576
84.0, 16932.00521850648, 52593.67705508197, -48694.81756625385, -41696.955763930775, -48405.04955113525, -28784.285936866516, -43477.92041038518, -55561.988718746754, -40360.41085248123, -47440.10239125519, -92784.21464970287, -20999.15099133861, -48000.41592126083, -44087.854813081605, -59285.92345546764, -84879.36376087234, 0.002, 0.988, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615765684E9, 0.0, 2024-09-27 16:06:01.576
86.0, 16916.62721832123, 52690.70597776246, -48652.997452377975, -41713.47370308325, -48415.28665009578, -28767.96916341414, -43499.53454727346, -55580.942998044855, -40350.88900934327, -47439.47654241044, -92689.53266019019, -20998.636901216138, -47976.745423882654, -44093.576859662164, -59186.011157752415, -84856.8779059503, 0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 8.0, 15.5, 8.0, 3.5, 56.0, 0.0, 0.0, 0.0, 1.7274711615765803E9, 0.0, 2024-09-27 16:06:01.576
88.0, 16910.525192084933, 52565.178580901455, -48711.4472641286, -41721.207406664784, -48384.35183576964, -28808.381117389337, -43449.93602632714, -55576.740870087255, -40376.59351546688, -47454.29574898431, -92812.06492329418, -21021.994474171934, -48021.9853546602, -44097.37665621957, -59262.63293774521, -84889.69026681069, 0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615765924E9, 0.0, 2024-09-27 16:06:01.576
90.0, 16910.21226766256, 52689.81190798425, -48644.41438250714, -41728.35996489048, -48400.86977492211, -28817.858257038388, -43462.430651477654, -55570.8176578066, -40378.15813757874, -47451.3006152273, -92708.33047727711, -21008.38226179865, -48000.9300113833, -44112.933470360455, -59181.0714222278, -84869.283124123, 0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576604E9, 0.0, 2024-09-27 16:06:01.576
92.0, 16901.45038383608, 52531.11452235157, -48731.69794460511, -41715.463008339764, -48382.586047957666, -28828.967074032676, -43446.82913384785, -55576.00326252023, -40360.83553562588, -47443.43280117903, -92810.92498432696, -21004.649520474617, -48005.89209865238, -44105.64680166803, -59260.73303946651, -84893.55711860146, 0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615766158E9, 0.0, 2024-09-27 16:06:01.576
94.0, 16907.418299605644, 52693.49994581938, -48626.86826310972, -41724.11313344397, -48392.800795173745, -28806.391812132813, -43477.249858051524, -55562.88278852496, -40358.265085013525, -47429.3959056611, -92697.93691610539, -20994.904159892103, -47995.006799102644, -44102.651667911014, -59203.646684127656, -84848.89833317976, 0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615766315E9, 0.0, 2024-09-27 16:06:01.576
96.0, 16893.38140408771, 52515.73652216632, -48736.63768012973, -41728.047040468104, -48401.54032725577, -28837.03605378104, -43472.35482601581, -55569.23068395027, -40358.89093385827, -47435.25206270839, -92796.84338532011, -21010.86330543319, -47998.225450304206, -44090.849946838614, -59241.5328909794, -84883.20826091865, -0.002, 0.994, 0.23800000000000002, 192.0, 127.5, 120.0, 15.5, 8.0, 3.5, 56.0, 0.0, 0.0, 0.0, 1.7274711615766437E9, 0.0, 2024-09-27 16:06:01.576
98.0, 16906.635988549708, 52674.99270141038, -48634.22198703551, -41713.83133099453, -48388.26339104932, -28818.88643728333, -43481.34022728685, -55572.337576429556, -40370.759710164035, -47419.784655545314, -92709.55982322215, -21000.76031693939, -47986.84841237646, -44093.82272885117, -59214.19670751056, -84857.63786526179, -0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576656E9, 0.0, 2024-09-27 16:06:01.576
100.0, 16897.404718089667, 52497.49749869079, -48753.82617161586, -41731.86918876996, -48412.1797576165, -28864.975734350173, -43490.16916634669, -55581.88177131197, -40350.95606457664, -47429.86529229466, -92791.25544920629, -20998.793363427325, -47995.81146190303, -44083.31740895718, -59230.558184451846, -84875.09457768138, -0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615766675E9, 0.0, 2024-09-27 16:06:01.576
102.0, 16927.713683571063, 52660.73228844789, -48631.76329514543, -41708.846891981, -48399.19339408796, -28838.690082870733, -43477.048692351425, -55558.501846611725, -40367.92103861822, -47418.80117878928, -92722.54618675068, -20987.841008644227, -47976.477202949194, -44094.94031607394, -59248.52898699391, -84862.89052520879, -0.002, 0.994, 0.23800000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615766797E9, 0.0, 2024-09-27 16:06:01.576
104.0, 16907.53005832792, 52500.76085338126, -48752.485066948546, -41720.53685433112, -48411.48685353838, -28874.341115276948, -43481.3625790313, -55563.08395422506, -40355.64993091225, -47407.37943737262, -92770.53538209622, -20986.097572576713, -48002.94166838428, -44071.78390881824, -59225.55139369386, -84859.6271705183, -0.005, 0.992, 0.23700000000000002, 192.0, 127.5, 96.0, 15.0, 120.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.727471161576692E9, 0.0, 2024-09-27 16:06:01.576
106.0, 16924.137404458215, 52671.75169846436, -48618.64282115016, -41691.74780747268, -48381.49081247936, -28810.52688485705, -43477.71924468509, -55551.12577094147, -40361.37197749281, -47409.14522518459, -92719.99808788278, -20965.153988022088, -47995.61029620294, -44082.602153134605, -59264.108152879264, -84832.91683589421, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615767045E9, 0.0, 2024-09-27 16:06:01.576
108.0, 16900.10927916876, 52524.94544088191, -48749.71345063609, -41730.05869746908, -48424.38381008909, -28853.174013277774, -43486.637590722756, -55571.04117525115, -40362.15428854874, -47418.532957855816, -92757.7948877567, -20985.069392331767, -48020.42073254833, -44088.36890320408, -59192.56021887782, -84855.11211813834, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576716E9, 0.0, 2024-09-27 16:06:01.576
110.0, 16924.78560504742, 52663.63801522709, -48627.49411195447, -41694.47472029623, -48390.1185858391, -28781.424913576237, -43468.577381202864, -55565.967329259794, -40372.74901542056, -47427.272489937845, -92738.2371113583, -20980.330822507243, -47996.50436598115, -44071.89566754051, -59278.234455375015, -84848.31718782392, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615767279E9, 0.0, 2024-09-27 16:06:01.576
112.0, 16902.098584425283, 52548.21360685988, -48737.107066763296, -41730.66219456938, -48422.86389146613, -28816.114820970874, -43505.12248338729, -55596.43275695238, -40372.9278293762, -47440.9964610334, -92746.03787017321, -21000.62620647266, -48000.192403816276, -44091.65460963901, -59203.31140796083, -84860.74475774106, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615767395E9, 0.0, 2024-09-27 16:06:01.576
114.0, 16924.427977136133, 52669.51652401883, -48619.939222328576, -41698.67684825383, -48379.81443164521, -28777.043971662995, -43475.52877372847, -55570.035346750665, -40357.50512570204, -47441.175274989044, -92746.14962889548, -20998.078107604757, -47979.74055763967, -44088.95004855991, -59284.53764731141, -84855.4250425607, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 15.0, 120.0, 3.5, 32.0, 0.0, 0.0, 0.0, 1.7274711615767553E9, 0.0, 2024-09-27 16:06:01.576
116.0, 16904.177296659625, 52581.54005784274, -48712.09546471781, -41734.43963938232, -48425.18847288948, -28792.444323592703, -43505.636573509764, -55596.320998230105, -40345.99397730756, -47447.76903960336, -92720.02043962723, -21004.515410007883, -47997.241973548174, -44075.69546409792, -59191.28616944387, -84860.81181297444, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576771E9, 0.0, 2024-09-27 16:06:01.576
118.0, 16923.01981723545, 52661.08991635918, -48627.20353927655, -41716.58059556253, -48386.83287940417, -28769.131454125818, -43484.871802910784, -55575.8691520535, -40340.45074468264, -47431.58637661772, -92754.91151272197, -20999.687433205538, -48001.17588057231, -44080.81401357818, -59292.763089270964, -84867.09265316637, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615767827E9, 0.0, 2024-09-27 16:06:01.576
120.0, 16906.34541587179, 52611.111415757114, -48698.14797617769, -41743.33563367553, -48431.75988575934, -28806.771791788557, -43499.40043680673, -55584.96631204681, -40355.8287448679, -47433.03924000731, -92717.3829337815, -21007.421136787074, -47974.309083737026, -44092.168699761474, -59168.465038355, -84862.82346997541, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576795E9, 0.0, 2024-09-27 16:06:01.576
122.0, 16906.16660191615, 52646.47187548541, -48641.598062705765, -41728.404668379386, -48389.38097827208, -28801.765001030566, -43483.39658777673, -55570.84000955105, -40368.680997929696, -47457.08971704122, -92778.6490653335, -21016.719462480483, -47997.59960145946, -44086.40194969201, -59273.71940299504, -84878.00030446057, -0.005, 0.992, 0.23700000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615768077E9, 0.0, 2024-09-27 16:06:01.576
124.0, 16899.326968112822, 52628.76929387681, -48689.81077549586, -41745.41434590988, -48431.91634797053, -28795.797085260998, -43505.70362874313, -55575.73504158676, -40372.100814831356, -47457.31323448577, -92719.97573613832, -21020.72042473798, -47991.43051998979, -44098.82951960916, -59149.93544220155, -84863.784594987, -0.0035, 0.991, 0.2335, 192.0, 127.5, 120.0, 15.0, 120.0, 3.5, 24.0, 0.0, 0.0, 0.0, 1.727471161576821E9, 0.0, 2024-09-27 16:06:01.576
126.0, 16907.194782161092, 52602.32718018618, -48666.25203683997, -41721.31916538706, -48383.81539390271, -28793.763076515566, -43472.39952950472, -55563.91096876991, -40353.37005297781, -47437.420181920555, -92794.76467308578, -21009.566904254785, -47994.649171191355, -44075.270780953266, -59271.70774599406, -84865.37156884331, -0.0035, 0.991, 0.2335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615768335E9, 0.0, 2024-09-27 16:06:01.576
128.0, 16908.96056997306, 52643.38733475058, -48669.58244676381, -41745.034366254135, -48421.2769176098, -28812.35972790238, -43477.02634060697, -55559.686489067855, -40363.38363449379, -47444.3492227017, -92712.08557034559, -21021.458032305007, -47987.22839203219, -44099.96945857638, -59170.16377093361, -84867.47263282211, -0.0035, 0.991, 0.2335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615768452E9, 0.0, 2024-09-27 16:06:01.576
130.0, 16934.463910396567, 52595.44284289394, -48663.65923448315, -41715.463008339764, -48373.75710889782, -28785.247061878094, -43442.224674490055, -55548.42120986238, -40326.83853230936, -47429.48531263892, -92792.48479515134, -21015.57952351326, -48010.094226609974, -44066.173620959955, -59265.06927789084, -84867.29381886647, -0.0035, 0.991, 0.2335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576857E9, 0.0, 2024-09-27 16:06:01.576
132.0, 16930.77587256144, 52669.09184087418, -48634.467856224524, -41730.103400957996, -48395.21478357491, -28780.55319554248, -43455.47925895206, -55553.45035236482, -40362.78013739349, -47427.965394015955, -92686.85045085555, -21012.427927545064, -47957.612330628916, -44083.228001979354, -59156.61861379369, -84839.86822841981, -0.0035, 0.991, 0.2335, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471161576869E9, 0.0, 2024-09-27 16:06:01.576
134.0, 16908.75940427296, 52558.763630242785, -48697.5444790774, -41745.682566843345, -48410.95041167145, -28814.863123281375, -43474.522945227975, -55586.79915509214, -40356.20872452363, -47446.13736225812, -92800.1067400106, -21040.30055288083, -48004.9309736408, -44087.45248168141, -59258.29669932088, -84883.6329440633, 0.0022500000000000003, 0.9955, 0.22975, 192.0, 0.0, 32.0, 15.5, 32.0, 3.5, 8.0, 0.0, 0.0, 0.0, 1.7274711615768807E9, 0.0, 2024-09-27 16:06:01.576
136.0, 16910.972226974038, 52664.9791198944, -48652.8856936557, -41753.32686344706, -48437.14665617307, -28790.879701480833, -43494.259535582016, -55593.01294005072, -40373.1289950763, -47469.76315614738, -92721.36154429454, -21057.846672278247, -48014.251651078666, -44123.88582514356, -59176.10933495872, -84887.45509236517, 0.0022500000000000003, 0.9955, 0.22975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615768964E9, 0.0, 2024-09-27 16:06:01.576
138.0, 16904.803145504375, 52530.48867350682, -48718.95745026558, -41746.30841568809, -48400.400388288544, -28791.304384625484, -43484.93885814415, -55606.938076846374, -40366.51287871753, -47467.05859506829, -92824.67130716698, -21068.821378805802, -48020.867767437434, -44115.59332795064, -59270.813676215854, -84916.57941539043, 0.0022500000000000003, 0.9955, 0.22975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615769083E9, 0.0, 2024-09-27 16:06:01.576
140.0, 16912.022758963438, 52672.1316781201, -48639.54170221588, -41744.430869153846, -48411.732722727385, -28749.39486377178, -43501.456797296625, -55583.91578005741, -40381.75676843605, -47465.69513865652, -92718.05348611517, -21055.969125744003, -47998.53837472658, -44107.25612726881, -59201.65737887113, -84883.29766789648, 0.0022500000000000003, 0.9955, 0.22975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615769205E9, 0.0, 2024-09-27 16:06:01.576
142.0, 16903.953779215073, 52517.234089044825, -48731.51913064947, -41762.178154251356, -48402.076769122694, -28789.292727624506, -43498.88634668426, -55598.33265523108, -40361.41668098172, -47466.34333924572, -92823.5090164553, -21061.60176534674, -48005.66858120782, -44097.66722889748, -59265.717478480045, -84912.39963917728, 0.0022500000000000003, 0.9955, 0.22975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711615769324E9, 0.0, 2024-09-27 16:06:01.576
144.0, 16918.616523577755, 52686.10151840467, -48621.81676886282, -41744.72144183177, -48394.03014111878, -28758.961410398653, -43484.20125057713, -55576.673814853886, -40372.25727704255, -47462.074156054754, -92718.50052100427, -21040.099387180733, -47996.482014236695, -44112.44173198244, -59218.95762907954, -84888.4832726101, 0.004, 0.998, 0.234, 192.0, 0.0, 16.0, 15.5, 24.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711615769444E9, 0.0, 2024-09-27 16:06:01.576
